name,每股收益,同比%,当季环比%,每股净资产,同比%,当季环比%,主营收入,同比%,当季环比%,净利润,同比%,当季环比%,销售毛利率,同比%,当季环比%,总股本(万股),流通股本(万股),每股资本公积金,每股未分配利润,净资产收益率,price,,
301162,0.15,50,-,14.4,204.4,-,8231.46万,35.82,-41.08,1039.60万,96.01,-65.98,0,-,1.86,9924.97,6056.1,10.2679,2.7164,1.02%,57.18,,
301163,0.21,-17.88,-,13.48,41.48,-,2.00亿,9.3,-7.71,1674.91万,7.8,17.49,0,-,24.65,8160,3402.74,8.4925,3.6058,1.52%,27.43,,
301165,0.21,-4.55,-,7.78,-,-,21.52亿,6.37,-43.66,1.19亿,7.43,232.22,0,-,-,56818.18,6144.24,3.8864,2.5419,2.70%,36.65,,
301166,0.2,-20,-,25.1,3.01,-,2.74亿,13.48,-17.76,1792.40万,-17.51,-34.78,0,-,0.05,8666.67,4126.89,19.8299,3.8746,0.82%,42.32,,
301167,0.2,4.42,-,11.5,7.84,-,9158.86万,19.07,-56.42,1567.68万,4.38,-43.6,0,-,18.93,11200,6659.55,6.9057,3.1278,1.70%,16.76,,
301168,0.31,138.46,-,16.53,7.07,-,3.29亿,4.45,24.28,3717.71万,145.5,73.99,0,-,28.55,12000,4965.3,8.9407,5.9948,1.87%,36.69,,
301169,-0.16,-,-,8.89,-4.69,-,4579.82万,44.48,-74.06,-1125.26万,-,-,0,-,-9.03,7223.98,2812.21,5.5883,2.1172,-1.75%,47.77,,
301170,0.28,-,-,10.65,-,-100,2.42亿,22.24,-1.7,2082.48万,50.09,-34.15,0,-,-,10000,2370.95,6.0171,3.296,2.61%,33.82,,
301171,0.09,-62.5,-,6.81,51.44,-,4.73亿,-40.12,8.1,4132.32万,-55.68,252.04,0,-,76.45,47188.59,7550.17,3.5441,2.1195,1.29%,18.13,,
301172,-0.05,-,-,5.63,14.56,-100,1703.81万,-6.39,-90.33,-429.91万,-,-,0,-,18.52,12320,2766.52,1.3283,2.9407,-0.83%,44.67,,
301175,0.04,0,-,2.22,44.83,-,3.11亿,1.74,-34.93,6051.94万,24.17,60.99,0,-,112.39,147188,62188,0.7653,0.4349,1.85%,5.27,,
301176,-0.02,-,-,9.85,-,-,2.95亿,-22.87,0.54,-277.70万,-,-,0,-,48.52,16906.67,4105.6,6.9375,1.7159,-0.17%,17.23,,
301177,0.25,-73.4,-,17.26,-4.68,-,7.05亿,-42.27,10.41,1.01亿,-73.15,333.23,0,-,7.89,40001,4001,11.1497,4.6004,1.46%,31.25,,
301178,-0.05,-,-,12.68,-27.14,-,4920.47万,8.98,-76.22,-335.46万,-,-,0,-,-57.91,6595.68,4359.89,8.6757,2.6075,-0.40%,31.72,,
301179,0.3,42.86,-,16.9,9.68,-,1.85亿,145.77,-63.88,3959.68万,42.18,-63.8,0,-,-6.4,23760,5940,10.4924,4.893,1.78%,25.65,,
301180,0.02,-81.77,-,3.31,10.58,-,1.97亿,-37.95,-21.94,946.61万,-82.08,-39.12,0,-,-2.33,40001,5786.6,1.0765,1.1035,0.72%,17.18,,
301181,0.35,5.11,-,14.93,5.77,-,1.26亿,-0.01,0.12,3113.01万,24.54,-5.73,0,-,1.35,11700,3900,9.9399,3.4391,2.32%,28.86,,
301182,-0.07,-,-,10.11,-1.25,-,1.01亿,-3.8,-25.3,-660.82万,-,-,0,-,-5.51,9582.17,3597.17,7.6136,1.2937,-0.68%,23.98,,
301183,-0.06,-,-,10.46,44.46,-,5987.96万,-40.14,-13.46,-440.50万,-,-,0,-,-20,8000,4008.8,6.8549,2.5214,-0.53%,43.05,,
301185,0.09,200,-,6.43,3,-,3733.05万,76.18,-18.14,1439.94万,195.59,2.79,0,-,13.97,15341.76,8744.64,3.744,1.4065,1.46%,20.72,,
301186,0.22,100,-,16,4.91,-,1.39亿,34.38,-9.93,1591.59万,92.64,-35.66,0,-,-3.07,7275.88,2160.07,8.4789,5.815,1.37%,41.51,,
301187,0.09,-67.25,-,7.98,107.36,-,2.44亿,-24.97,-3.03,1887.33万,-49.53,-29.62,0,-,-33.4,18260.77,4787.42,4.9878,1.8387,1.30%,18.18,,
301188,0.1,-23.08,-,6.26,4.45,-,2.24亿,18.99,-11.26,2292.27万,-26.78,-23.68,0,-,7.56,23241,15076.14,3.433,1.5455,1.58%,12.46,,
301189,-0.02,-,-,20.05,0.81,-,1.21亿,-9.97,-21.74,-229.52万,-,-,0,-,-17.51,11489.65,4117.65,15.5868,3.0605,-0.10%,29.27,,
301190,0.12,9.83,-,9.65,3.56,-,8301.59万,-19.83,37.51,2661.75万,9.89,472.99,0,-,101.08,21463.65,7104.69,6.3213,1.9461,1.29%,20.33,,
301191,1.04,-37.72,-,30.64,115.25,-,5.05亿,-15.17,-3.13,5525.32万,-17.46,44.41,0,-,43.93,6934.2,2179.66,17.3587,11.5276,3.38%,91.11,,
301192,0.11,-17.92,-,5.81,-0.16,-,2852.39万,-23.46,-27.9,1066.04万,-20.95,27.41,0,-,-2.71,9990,2497.5,2.1852,2.1348,1.84%,23.1,,
301193,0.31,-53.14,111.97,7.97,-32.4,-,7.68亿,-22.84,33.75,4508.03万,-43.78,45.31,0,-,-18.03,19200,9246,4.7108,1.969,2.95%,17.3,,
301195,0.48,-4,-,24.81,207.31,-,1.81亿,31.22,-15.34,4235.96万,29.16,-27.98,0,-,-5.21,13152.17,3825.64,17.7916,5.6175,1.95%,41.09,,
301196,0.26,-27.57,-,24.06,2.94,-,2.40亿,-4.76,-5.51,3242.21万,-27.57,-31.39,0,-,-10.47,12480,3795,18.3258,4.4127,1.08%,34.22,,
301197,0.01,111.11,-,10.84,71.87,-,4390.66万,74.88,-73.79,117.93万,114.05,-96.14,0,-,-33.13,12054,5950.8,7.0778,2.4303,0.09%,19.64,,
301198,0.11,-15.38,-,7.4,-19.41,-,8903.17万,-6.07,-21.2,1431.09万,7.02,24.93,0,-,-13.01,16900,7784.14,4.2621,1.8952,1.49%,13.07,,
301199,0.1,305.71,-,13.19,1.76,-,1.30亿,24.41,-53.58,1297.53万,305.7,57.86,0,-,33.39,13334,5684,7.57,4.1582,0.74%,24.51,,
301200,0.12,-75,-,13.76,2.2,-,3.01亿,-67.43,-52.9,5235.24万,-71.36,51.82,0,-,-3.08,42000,4200,9.6908,2.7231,0.91%,38.17,,
301201,0.2,-25.1,-,23.11,2.62,-,1.02亿,-5.91,-3.42,1964.50万,-25.1,36.07,0,-,-6.64,15471.38,8399.38,18.1059,3.515,0.88%,27.69,,
301202,0.07,-12.5,-,4.29,-,-,1.56亿,-27.1,-35.14,757.80万,-6.43,-43.66,0,-,-,13640,3231.01,0.0272,2.9241,1.73%,31.97,,
301203,0.51,-,-,18.09,-,-,7944.63万,-3.5,-20.03,3085.32万,25.59,-22.19,0,-,-,8000,1706.77,11.1867,5.5044,2.13%,42.05,,
301205,0.37,-21.71,-,19.92,-,-,1.80亿,1.08,-13.22,2648.27万,4,8.55,0,-,-0.89,12974.4,3243.6,15.4323,3.1817,1.84%,67.1,,
301206,0.04,-92.16,-,22.88,-33.71,-,1.16亿,-57.35,4.24,780.82万,-87.56,-37.69,0,-,-,20232.57,10209.23,17.3859,4.1594,0.17%,28.57,,
301207,0.23,10313.04,-,13.99,10.81,-,1.45亿,892.96,-45.53,9396.78万,11156.09,529.53,0,-,12.04,60001.5,14101.4,7.7394,4.7546,1.68%,29.76,,
301208,0.4,-,-,20.8,-,-,2.11亿,-15.95,-64.4,2645.71万,9.2,-61.17,0,-,39.45,10000.01,3544.38,11.1795,8.1239,1.91%,37.53,,
301209,0.12,-67.48,-,8.47,-,-,1.02亿,-39.93,-0.59,954.01万,-56.66,-22.41,0,-,-10.02,8000,2000,5.4244,1.8011,1.41%,25.38,,
301210,0.22,-45,-,11.2,-,-100,2.25亿,-27.91,-21.42,1361.50万,-44.44,-54.22,0,-,-,8245.64,1643.62,4.3648,5.4689,1.97%,45.6,,
301211,0.17,41.67,-,9.65,2.93,-,1.93亿,50.72,14.2,3992.29万,42.76,-15.37,0,-,17.56,28800,7190.16,7.5188,0.9932,1.72%,22.44,,
301212,0.31,34.78,-,12.48,127.97,-,2.33亿,6.25,-12.38,3379.43万,85.09,-16.45,0,-,-,10800,2700,6.8902,4.1318,2.51%,28.1,,
301213,0.02,158.75,-,10.14,-0.32,-,950.82万,88.98,-84.11,142.79万,158.96,-73.24,0,-,17.77,8000,2875.64,7.0534,1.7946,0.18%,41.04,,
301215,0.02,26.32,-,2.09,4.71,-,7149.63万,19.25,-19.81,3143.96万,63.29,-17.57,0,-,-7.91,132240,76740,0.8472,0.2128,1.14%,6.06,,
301216,0.59,-47.32,-,16.35,12.45,-,43.90亿,-2.95,-4.86,2.04亿,-29.42,179.29,0,-,46.77,51509.31,27991.56,10.7978,4.3797,3.63%,14.06,,
301217,0.03,-75,-,6.84,1.23,-,8.54亿,-9.47,-23.4,2594.99万,-73.62,-30.39,0,-,-5.31,82901.55,22901.55,5.0309,0.7555,0.46%,12.01,,
301218,-0.02,-,-,7.95,-31.18,-,2906.68万,-51.39,-87.96,-218.83万,-,-,0,-,-0.58,11404,5604.05,4.9938,1.7966,-0.24%,34.28,,
301219,0.04,-99.17,-,37.38,-47.59,-,10.97亿,-30.71,-4.27,797.54万,-98.25,105.4,0,-,57.59,29471.72,16627.38,26.7234,8.8551,0.09%,38.31,,
301220,0.25,-50.98,-,19.37,51.72,-,1.25亿,-33.84,-24.03,2058.56万,-33.05,-36.82,0,-,-9.88,8080,4215.23,11.6817,5.7835,1.32%,32.83,,
301221,0.07,244.5,-,22.08,3.28,-,1.14亿,41.45,-44.53,638.55万,346.09,-81.09,0,-,-6.48,9262.23,4350.68,17.7867,2.9485,0.31%,63.4,,
301222,0.26,-3.7,-,12.7,5.74,-,1.31亿,-2.33,-13.71,2659.31万,31.97,-25.4,0,-,-5.31,10133.34,2914.59,8.8102,2.4445,2.07%,29.61,,
301223,0.26,-,-,14.21,-,-,5.67亿,-1.13,-16.12,5079.77万,-6.63,-13.62,0,-,6.73,19312.76,4830,8.0006,4.7683,1.85%,18.44,,
301225,0.37,-,-,6.76,-,-100,1.75亿,8.87,-12.22,2853.01万,0.69,10.08,0,-,-,10338,2363.93,0.5822,4.82,5.45%,37.95,,
301226,0.23,4.55,-,13.52,2.56,-,1.54亿,3.6,2.13,1571.80万,4.23,16.74,0,-,14.23,10880,4907.99,8.4604,3.5655,1.71%,22.14,,
301227,-0.06,-,-,18.8,-,-,8580.27万,-17.61,-60.4,-560.53万,-,-,0,-,-26.8,9480,2228.97,10.5787,6.6598,-0.32%,29.55,,
301228,-0.17,-,-,7.41,-5.09,-,7059.23万,28.65,-49.89,-2030.48万,-,-,0,-,-61.23,12000,5486.5,5.5959,0.7335,-2.28%,17.99,,
301229,0.18,133.63,-,9.95,5.34,-,1.82亿,24,-18.89,1461.48万,180.34,-23.29,0,-,-9.03,8000,3411.37,5.4435,3.3237,1.84%,35.12,,
301230,0.2,-,-,14.71,-,-,1.21亿,16.37,-17.28,1527.58万,47.03,-47.33,0,-,-7.11,10762.27,2425.5,10.7573,2.6971,1.35%,39.19,,
301231,0.04,-20,-,11,-,-,6593.22万,-9.37,-10.93,341.73万,3.65,-44.98,0,-,93.01,8440,2110,7.4155,2.3124,0.37%,27.03,,
301232,0.52,-,-,17.3,-,-100,2.78亿,3.15,-5.98,2073.70万,-14.12,31.07,0,-,32.48,5368.74,1277.3,4.6218,10.9499,2.98%,49.44,,
301233,0.26,-30.63,-,16.99,69.14,-,6981.20万,-2.4,-21.7,1361.60万,-7.48,28.49,0,-,16.08,5147,1846.08,9.3639,5.9859,1.56%,43.19,,
301234,0.19,-,-,10.83,-,-,1.17亿,-0.61,-22.34,1296.76万,-13.98,-40.92,0,-,-20.49,6800,1842.8,5.8125,3.6765,1.76%,35.18,,
301235,-0.16,-,-,15.61,7.56,-,2.40亿,82.92,-41.42,-1730.95万,-,-,0,-,-31.33,10560,4993.82,12.1794,2.1726,-1.05%,24.62,,
301236,0.1,-61.54,-,15.92,-29.12,-,42.03亿,-3.97,-14.55,6064.97万,-36.42,-79.85,0,-,-11.6,95294.12,68031.54,10.5101,4.2827,0.60%,32.51,,
301237,0.03,-93.88,-,18.78,-1.16,-,6572.21万,-60.66,-26.7,241.73万,-91.77,-63.73,0,-,-57,8000,3787,13.8904,3.6764,0.16%,31.16,,
301238,0.18,-65.38,-,9.38,81.79,-,11.22亿,-44.11,-15.87,1.30亿,-54.7,13.01,0,-,51.72,73333.33,21333.33,5.0441,3.2425,1.90%,17.49,,
301239,1.09,230.3,257.63,14.9,69.76,-,6.50亿,38.73,121.87,1.62亿,334.85,321.14,0,-,60.33,14961.9,7078.95,11.5908,2.1085,7.28%,99.44,,
301246,0.18,-,-,10.94,-,-,5.04亿,11.69,-30.9,6474.44万,-63.38,-19.85,0,-,-,40000.68,4437.17,5.4267,4.0682,1.48%,27.97,,
301248,0.12,-21.8,-,16,94.07,-,1.88亿,-3.07,14.98,1202.15万,5.27,56.15,0,-,9.6,15370.5,9888.75,10.6365,3.6122,0.73%,17.5,,
301251,0.51,-3.77,-,5.17,22.85,-,4.02亿,-9.02,70.17,5155.29万,12.3,42.2,0,-,-,13462.18,3191.97,2.1093,1.8483,9.87%,39.04,,
301252,0.43,-,-,8.23,-,-100,2.16亿,3.25,-4.05,2571.94万,11.02,11.03,0,-,-,8000,2000,1.7465,5.0847,5.21%,44.82,,
301255,0.26,-,-,15.39,-,-,9600.98万,1.78,-22.96,1738.85万,-13.7,-27.62,0,-,-,10880,2720,8.768,5.1224,1.66%,39.4,,
301256,0.08,300,-,3.44,5.72,-,2.71亿,67.8,-18.66,3691.91万,486.13,-20.56,0,-,0.64,48000,13620,1.827,0.5499,2.24%,8.44,,
301257,0.42,90.91,-,16.09,203.43,-,1.57亿,30.02,-15.05,2532.53万,159.52,-25.94,0,-,-26.42,6097.5,3579.91,10.7597,3.8923,2.58%,70.61,,
301258,0.56,-3.45,-,21.14,8.53,-,1.56亿,10.38,-8.07,5160.62万,29.28,2.86,0,-,-3.97,9167,3325,12.4755,7.1575,2.66%,34.48,,
301259,0.09,-32,-,7.6,80.05,-,6080.04万,-15.45,-55.29,1061.13万,-6.7,-63.54,0,-,-35.93,15600,7444.13,3.9717,2.2749,1.16%,15.39,,
301260,0.2,-,-,10.42,-,-,15.51亿,-0.77,49.6,8748.32万,-40.78,36.78,0,-,14.12,48616.2,12154,8.4987,0.8256,1.73%,16.13,,
301261,0.46,-,-,10.5,-,-,2.21亿,-1.38,9.11,3017.75万,35.61,9.14,0,-,-,8789.02,1979.18,5.6462,3.4486,4.36%,42.64,,
301262,0.29,7.41,-,6.16,-,-100,2.42亿,-4.07,-4.71,1.07亿,6.1,1.07,0,-,7.8,41700,3915.42,1.4901,3.282,4.64%,27.1,,
301263,0.22,-26.67,-,8.06,4.95,-,1.94亿,5.73,-7.74,5198.59万,-3.51,9.55,0,-,7.89,42549.75,26839.26,4.6921,2.082,2.73%,17.75,,
301265,0.09,-25,-,6.76,-,-,1.60亿,3.69,-14.73,2774.28万,4.89,89.46,0,-,23.75,30297.32,7575,3.683,1.946,1.35%,11.22,,
301266,0.35,34.62,-,13.63,54.44,-,5.54亿,18.7,-2.58,3612.69万,79.49,45.31,0,-,26.57,10400,3750,8.4665,3.6967,2.55%,44.04,,
301267,0.27,22.73,-,9.39,-,-,9.31亿,15.1,31.05,1.50亿,34.01,31.65,0,-,0.1,84000,8999.85,5.2021,3.0431,2.86%,39.77,,
301268,0.23,43.75,-,5.76,20.03,-,9.71亿,68.46,-14.68,9251.48万,63.55,-49.41,0,-,-10.96,40001,16995.31,2.5797,2.1255,4.01%,32.25,,
301269,0.15,65.84,132.9,8.58,258.95,-,4.05亿,51.92,53.36,8381.04万,107.3,196.34,0,-,-2.49,54294.18,26740.94,6.9979,0.4357,1.80%,102.29,,
301270,0.07,-60.25,-,10.99,-,-,4340.42万,-17.46,-21.31,674.56万,-47.03,-45.8,0,-,-1.02,10000,2006.54,7.9675,1.8317,0.61%,39.63,,
301272,0.17,70,-,6.66,-,-100,8086.64万,28.04,-35.15,748.58万,73.53,-69.45,0,-,-,5851.57,1387.51,2.3351,2.9201,2.56%,53.76,,
301273,-0.05,-,-,13.76,-,-,3110.31万,72.73,-77.64,-325.29万,-,-,0,-,42.71,7164.18,1791.04,9.2132,3.2381,-0.33%,27.07,,
301276,0.6,-6.25,-,17.85,-,-,2.94亿,-0.31,-30.55,6443.32万,24.11,4.01,0,-,3.69,10800,2700,9.2406,7.1128,3.34%,25.79,,
301277,0.35,-,-,10.52,-,-,1.73亿,7.54,-3.65,4671.83万,37.19,8.62,0,-,1.85,20004,5004,5.9348,3.0356,3.33%,22.48,,
301278,0.6,-,-,16.29,-,-,3.04亿,22.49,9.64,3852.40万,84.59,23.67,0,-,-0.98,8320,4349.8,7.8691,6.8413,3.69%,48.77,,
301279,0.1,-47.37,-,13.3,82.56,-,1.49亿,-5.17,-11.09,1028.17万,-29.51,-56.34,0,-,-23.97,10000,2875,8.8321,3.1288,0.77%,24.26,,
301280,0.53,-,-,25.93,-,-,2.75亿,0.79,3,3468.02万,20.8,22.06,0,-,-4.15,9770.01,2342,17.4496,6.9385,2.05%,36.81,,
301281,0.55,-,-,17.03,-,-,1.24亿,9.52,12.18,3208.87万,16.91,35.87,0,-,-,10829,2569.12,12.1643,3.3135,2.44%,37.74,,
301282,0.12,-20,-,11.29,-,-,3.15亿,-2.49,-14.72,1837.42万,5.87,-57.01,0,-,-15.4,15114,3779,8.081,2.0973,1.08%,25.29,,
301283,0.19,-6.48,-,17.9,-,-,3.85亿,24.1,4.2,1522.88万,24.65,-1.44,0,-,-11.58,8000,2000,14.2524,2.2652,1.06%,34,,
301285,-0.05,-,-,5.02,-,-,1.16亿,-31.56,-18.73,-809.65万,-,-,0,-,-54.27,20667,5167,3.2432,0.7174,-0.78%,16.3,,
301286,0.12,100,-,4.02,72.68,-,2.44亿,29.06,0.36,4735.05万,122.12,265.29,0,-,17.18,40010,3972.5,1.4697,1.2762,2.94%,26.73,,
301287,0.42,2.44,-,8.32,-,-100,1.67亿,-9.53,23.2,2116.05万,2.89,66.82,0,-,-,6667,1667,2.8256,3.8235,5.09%,38.15,,
301288,0.06,-29.7,-,7.63,66.56,-,4187.03万,52.22,26.9,597.91万,-6.29,27.78,0,-,-32.56,10801,3988.62,5.6995,0.7925,0.73%,20.12,,
301289,0.25,-31.7,-,15.2,66.4,-,5737.29万,8.82,-4.9,1515.91万,-9.59,-34.68,0,-,1.51,7800,2534.99,11.3077,2.6223,1.66%,57.61,,
301290,0.18,-,-,22.05,-,-,8402.19万,-8.98,-32.45,1799.11万,-18.42,-29.53,0,-,7.55,10017.33,2393.04,16.9216,3.8051,0.81%,30.92,,
301291,0,-100,-,0,-,-100,7.07亿,84.02,-8.03,4436.58万,229.86,-45.88,0,-,-100,31220,6788.58,0.8785,2.2109,4.37%,29.39,,
301292,0.19,-,-,12.73,-,-100,7.73亿,-18.16,24.46,3122.84万,-89.3,21.94,0,-,-,22296.32,4288.67,5.482,5.7095,1.47%,20.24,,
301293,0.21,75,-,10.33,-,2.18,3.12亿,17.55,30.84,2478.52万,71.78,276.96,0,-,-,15845.15,3412.42,5.7671,3.5016,2.02%,63.82,,
301295,0.22,-,-,6.13,-,-,1.18亿,-6.3,-15.87,1212.45万,-22.66,-26.55,0,-,-,7200,1707.06,0.7569,3.8777,3.66%,33.21,,
301296,0.1,-,-,5.77,-,-,4.33亿,23.89,-10.94,4182.09万,19.24,-12.35,0,-,87.37,42000,6300,2.9821,1.628,1.73%,12.17,,
301297,0.05,-,-,4.08,-,-,1.36亿,-9.2,-15.49,1756.71万,-11.69,-29.62,0,-,14.98,33839,7869.77,2.1487,0.8869,1.27%,24.66,,
301298,0.06,-41.27,-,5.86,41.94,-,1.32亿,-4.62,6.38,948.67万,-23.09,-34.83,0,-,-4.98,14680,9826.36,3.596,1.0845,1.10%,17.46,,
301299,0.28,-,-,11.83,-,-,7306.18万,2.05,4.94,1697.13万,-10.46,456.77,0,-,15.29,6000,1500,6.3586,4.0014,2.39%,59.81,,
301300,0.13,-55.65,-,13.02,-,-,8171.13万,-14.19,-10.1,825.77万,-40.84,-5.47,0,-,-11.04,6415,1605,8.0656,3.457,0.99%,31.23,,
301301,0.08,-,-,2.87,-,-,12.70亿,27.34,39.57,1.75亿,74.41,112.36,0,-,-,222280,22280,1.4529,0.384,2.75%,9.25,,
301302,-0.51,-,-,21.91,87.64,-,1924.46万,24.96,-95.6,-5399.08万,-,-,0,-,-10.37,15820.5,8658,16.1281,4.2898,-2.34%,27.99,,
301303,0.2,-,-,9.86,-,-,2.68亿,6.19,-24.06,4950.95万,23.85,-38.39,0,-,-7.17,29200,6923.77,6.3153,2.3062,1.72%,20.35,,
301305,0.23,-25.81,-,10.34,-,2.38,3.84亿,-5.17,-6.62,4237.43万,-25.89,109.28,0,-,-,24357.07,5595.73,4.5438,4.5991,2.24%,18.78,,
301306,-0.07,-,-,14.51,-,-,4956.58万,-1.11,-61.7,-587.50万,-,-,0,-,-17.33,8440,3598,11.4002,1.8723,-0.48%,37.84,,
301307,0.35,-,-,10.19,-,14.24,8.23亿,26.61,6.16,5564.81万,52.04,29.11,0,-,-,21060,4695.44,6.7244,2.2831,3.47%,33.05,,
301308,-0.68,-,-,15.3,25.58,-,14.82亿,-36.42,-12.97,-2.81亿,-,-,0,-,307.14,41286.43,11275.08,9.3957,4.5473,-4.44%,102.9,,
301309,0.15,-,-,14.07,-,-,1.31亿,-27.67,-17.44,1478.23万,-38.83,-26.65,0,-,-9.72,10000,2500,8.7201,3.9179,1.05%,27.34,,
301310,0.49,-,-,9.18,-,-100,4.21亿,14.92,-16.72,3582.03万,25.57,-22.51,0,-,-,9709.86,2209.71,3.3861,4.3394,5.36%,49.32,,
301311,0.03,-,-,7.47,-,-,3.05亿,1.4,-69.71,641.76万,-73.27,-86.91,0,-,43.9,24000,6000,5.1295,1.1629,0.36%,20.46,,
301312,0.69,-25,-,27.66,133.25,-,1.39亿,21.69,16.36,2872.51万,1.77,29.14,0,-,4.17,6257.66,1681.63,20.5464,6.4989,2.49%,71.23,,
301313,0,-,-,10.21,-,-,1.02亿,0.7,-40.26,-41.89万,-,-,0,-,-15.64,10233.34,2558.34,6.9649,1.9511,-0.04%,28.75,,
301314,0.54,-,-,25.52,-,-100,7076.26万,-25.89,-7.99,1731.23万,-52.42,-29.13,0,-,-,5525,1381.25,16.3022,7.7526,1.60%,43.46,,
301315,0,-,-,5.23,-,-100,7155.08万,13.87,34.09,885.57万,94.63,-31.34,0,-,-,8800,2086.39,1.0897,2.6513,2.57%,55.97,,
301316,0.03,-,-,2.44,-,-,3.02亿,11.66,-6.39,1297.00万,-4.71,-55.18,0,-,-20.93,40001,4000.99,0.7355,0.6659,1.33%,28.73,,
301317,0.12,-,-,7.13,-,-,1.17亿,-35.89,-35.64,1781.99万,7.17,-6.32,0,-,-1.98,15719,3930,4.5539,1.3833,1.59%,21.59,,
301318,0.29,-50,-,24.66,126.01,-,1.01亿,-21.13,-35.68,2004.82万,-33.27,6.94,0,-,2.89,10411.8,2948.46,15.9229,7.2214,1.17%,30.76,,
301319,0.46,-,-,18.77,-,-,1.93亿,-30.17,-8.94,2709.22万,18.99,39.85,0,-,47.24,5864,1466,11.4759,5.7086,2.46%,53.85,,
301320,0.09,-,-,3.64,-,-100,1.61亿,-13.87,4.11,1288.90万,-20.45,0.24,0,-,-,18120,4296.47,0.2641,2.1125,2.61%,18.61,,
301321,0.02,-88.38,167.3,10.45,-6.41,-,4.64亿,-35.66,24.52,303.52万,-88.34,103.56,0,-,16.49,18643.5,9330.89,5.4053,3.9184,0.23%,16.78,,
301322,1.03,-,-,40.86,-,-,2.71亿,-12.56,7.46,6023.12万,32.15,33.83,0,-,-,10490.07,2487.96,31.7791,7.7096,2.11%,43.05,,
301323,0.36,-,-,11.92,-,-100,1.64亿,-11.3,-12.1,2826.75万,-19.8,-11.7,0,-,-,10492.29,2338.52,7.162,3.5803,3.01%,39.76,,
301325,0.75,-,-,6.78,-,-,1.51亿,87.38,30.96,6725.74万,124.1,32.96,0,-,-,12000,2478.4,1.6569,3.7901,11.02%,71.97,,
301326,-0.16,-,-,19.31,-,-,1.43亿,-43.57,-32.7,-1188.06万,-,-,0,-,-53.68,7219.28,1685.68,14.8645,3.2122,-0.85%,35.65,,
301327,-0.31,-,-,66.37,-,-,4.48亿,-26.77,-53.94,-2967.29万,-,-,0,-,1.03,12480,3190.42,58.2782,6.5321,-0.47%,61.65,,
301328,0.65,-,-,25.66,-,-,1.14亿,12.2,-7.58,4762.76万,105.06,57.27,0,-,-9.8,10989.36,2622.43,19.7812,4.5018,2.53%,44.35,,
301329,0,-,-,0,-,-100,1.85亿,-17.54,-5.91,1812.48万,-20.93,-11.97,0,-,-,17020,4078.29,0.3366,3.5418,2.67%,21.39,,
301330,0.21,-20.32,-,20.84,65.78,-,4.03亿,-6.8,-21.75,3169.05万,8.09,-45.41,0,-,3.14,19303.97,4565.32,13.95,5.5257,1.02%,30.6,,
301331,0.39,-,-,16.83,-,-,2.01亿,27.41,-3.61,2766.96万,36.58,50.8,0,-,-2.34,7013.84,1754,9.476,5.8574,2.34%,44.19,,
301332,0.06,-,-,3.98,-,-,6.65亿,6.16,-25.28,2323.40万,15.68,-43.02,0,-,-,46156.25,8453.45,1.5312,1.3376,1.58%,12.47,,
301333,0.48,-,-,26.95,-,-,1.61亿,-5.47,-4.96,2879.28万,7.63,-3.21,0,-,3.41,9600,5673.12,17.9913,7.6276,1.78%,73.44,,
301335,0.15,-46.43,-,21.33,-,-,4.27亿,0.72,13.17,1358.77万,-29.27,-59.66,0,-,-40.76,12600,3150,13.3619,6.575,0.71%,22.31,,
301336,0.16,-,-,19.76,-,-,5949.87万,-36.18,-20.92,642.09万,-57.21,2.13,0,-,12.27,4000,1000,13.872,4.4194,0.81%,44.36,,
301337,0.05,-,-,4.54,-,-,5884.49万,17.31,-33.63,411.05万,33.07,-81.06,0,-,-,10420,2470.55,0.8853,2.2976,1.16%,29.72,,
301338,0.15,-57.14,-,18.54,125.24,-,1.06亿,-33.3,-39.5,1154.36万,-42.52,-59.09,0,-,-18.16,10640,2472.88,13.0373,4.01,0.82%,40.36,,
301339,0.1,13.5,-,6.14,-,-,1.33亿,16.84,-43.28,4107.79万,33.2,-6.79,0,-,22.6,40700,6000,3.6641,1.3392,1.64%,21.83,,
301345,0.43,-,-,26.09,-,-,3.49亿,-8.17,-11.42,3487.10万,183.47,-50.04,0,-,-,10933.36,2396.54,17.3038,7.3707,1.22%,48.47,,
301348,0,-100,-,0,-,-,1.75亿,11.83,-18.22,1576.29万,33.1,-34.49,0,-,-,20000,4742.16,1.7757,1.8424,2.13%,48.23,,
301349,0.42,-23.88,-,41.63,-,-,1.57亿,5.6,-24.63,2847.70万,1.48,1.86,0,-,-1.56,10200,2550,34.9024,5.4442,1.01%,44.03,,
301353,0.27,-,-,10.33,-,-100,1.58亿,-2.01,-24.71,1532.58万,-39.66,-59.09,0,-,-,7600,1900,4.8001,4.1047,2.60%,32.82,,
301355,0.12,-,-,5.07,-,-100,2.46亿,-3.43,-9.19,1736.98万,1.2,-32.63,0,-,-,19509.79,4626.5,1.5937,2.2318,2.34%,15.89,,
301356,0.4,-,-,28.96,-,-,1.77亿,-80.28,-57.92,4769.25万,-43.84,2672.58,0,-,2.77,21600,5400,20.0516,7.2269,1.37%,17.58,,
301357,0.35,-,-,8.05,-,-,5013.42万,-9.12,-13.69,1776.31万,-21.81,79.3,0,-,-,6800,1612.3,1.3896,5.112,4.33%,52.61,,
